orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
szlaku,szlak,SUBST,NOUN,nmod,łąki,False,False,False
.,.,INTERP,PUNCT,punct,łąki,False,True,False
przebudowa,przebudowa,SUBST,NOUN,amod,przebudowa,False,False,False
dachu,dach,SUBST,NOUN,nmod:arg,przebudowa,False,False,False
budynku,budynek,SUBST,NOUN,nmod:arg,dachu,False,False,False
szkoły,szkoła,SUBST,NOUN,nmod,budynku,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkoły,False,False,False
nr,nr,BREV,X,nmod,szkoły,False,False,False
15,15,NUM,NUM,nummod,im,False,False,True
im,im,BREV,X,nmod,nr,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
szarych,szary,ADJ,ADJ,amod,szeregów,False,False,False
szeregów,szeregi,SUBST,NOUN,nmod:arg,dachu,False,False,False
należącego,należący,PACT,ADJ,acl,szeregów,False,False,False
do,do,PREP,ADP,case,zespołu,True,False,False
zespołu,zespół,SUBST,NOUN,obl:arg,należącego,False,False,False
szkolno,szkolny,SUBST,ADJ,amod,zespołu,False,False,False
-,-,SUBST,PUNCT,punct,przedszkolnego,False,True,False
przedszkolnego,przedszkolny,ADJ,ADJ,conj,szkolno,False,False,False
nr,nr,BREV,X,iobj,należącego,False,False,False
1,1,ADJ,ADJ,nummod,ul,False,False,True
ul,ul,BREV,X,nmod,nr,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
wykopaliskowa,wykopaliskowy,SUBST,ADJ,nmod,ul,False,False,False
45,45,ADJ,X,amod,wykopaliskowa,False,False,True
przebudowa,przebudowa,SUBST,NOUN,ROOT,przebudowa,False,False,False
budynku,budynek,SUBST,NOUN,nmod,przebudowa,False,False,False
publicznego,publiczny,ADJ,ADJ,amod,budynku,False,False,False
przedszkola,przedszkole,SUBST,NOUN,nmod,budynku,False,False,False
nr,nr,BREV,X,nmod,przedszkola,False,False,False
21,21,NUM,X,nummod,im,False,False,True
im,im,BREV,X,nmod,nr,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
ekoludek,ekoludek,SUBST,PROPN,appos,przebudowa,False,False,False
należącego,należący,PACT,ADJ,acl,ekoludek,False,False,False
do,do,PREP,ADP,case,zespołu,True,False,False
zespołu,zespół,SUBST,NOUN,obl:arg,należącego,False,False,False
szkolno,szkolny,SUBST,ADJ,amod,zespołu,False,False,False
-,-,SUBST,PUNCT,punct,przedszkolnego,False,True,False
przedszkolnego,przedszkolny,ADJ,ADJ,conj,szkolno,False,False,False
nr,nr,BREV,X,nmod,zespołu,False,False,False
1,1,ADJ,X,amod,nr,False,False,True
w,w,PREP,ADP,case,kaliszu,True,False,False
kaliszu,kaliszu,SUBST,PROPN,nmod,zespołu,False,False,False
–,–,INTERP,PUNCT,punct,ul,False,True,False
ul,ul,BREV,X,nmod,zespołu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
wykopaliskowa,wykopaliskowy,SUBST,ADJ,amod,ul,False,False,False
45,45,ADJ,X,amod,ul,False,False,True
.,.,INTERP,PUNCT,punct,45,False,True,False
ogród,ogród,SUBST,NOUN,ROOT,ogród,False,False,False
zmysłów,zmysł,SUBST,NOUN,nmod,ogród,False,False,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,ogród,False,False,False
przyjaźni,przyjaźń,ADJ,NOUN,nmod:flat,parku,False,False,False
.,.,INTERP,PUNCT,punct,ogród,False,True,False
nowe,nowy,ADJ,ADJ,amod,książki,False,False,False
książki,książka,SUBST,NOUN,ROOT,książki,False,False,False
",",",",INTERP,PUNCT,punct,audiobooki,False,True,False
audiobooki,audiobook,SUBST,NOUN,conj,książki,False,False,False
",",",",INTERP,PUNCT,punct,komiksy,False,True,False
komiksy,komiks,SUBST,NOUN,conj,książki,False,False,False
i,i,CONJ,CCONJ,cc,manga,True,False,False
manga,manga,SUBST,NOUN,conj,książki,False,False,False
dla,dla,PREP,ADP,case,biblioteki,True,False,False
miejskiej,miejski,ADJ,ADJ,amod,biblioteki,False,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,manga,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,biblioteki,False,False,False
im,im,BREV,X,nmod,książki,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
adama,adama,SUBST,PROPN,nmod,książki,False,False,False
asnyka,asnyka,SUBST,NOUN,nmod,adama,False,False,False
w,w,PREP,ADP,case,kaliszu,True,False,False
kaliszu,kaliszu,SUBST,PROPN,nmod,adama,False,False,False
.,.,INTERP,PUNCT,punct,książki,False,True,False
modernizacja,modernizacja,SUBST,NOUN,ROOT,modernizacja,False,False,False
hufca,hufiec,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
zhp,zhp,SUBST,X,nmod,hufca,False,False,False
w,w,PREP,ADP,case,kaliszu,True,False,False
kaliszu,kaliszu,SUBST,PROPN,nmod,zhp,False,False,False
.,.,INTERP,PUNCT,punct,modernizacja,False,True,False
magiczna,magiczny,ADJ,ADJ,amod,piskorzewska,False,False,False
piskorzewska,piskorzewska,SUBST,ADJ,ROOT,piskorzewska,False,False,False
–,–,INTERP,PUNCT,punct,rewitalizacja,False,True,False
rewitalizacja,rewitalizacja,SUBST,NOUN,conj,piskorzewska,False,False,False
podwórek,podwórko,SUBST,NOUN,nmod:arg,rewitalizacja,False,False,False
komunalnych,komunalny,ADJ,ADJ,amod,podwórek,False,False,False
w,w,PREP,ADP,case,kwartale,True,False,False
kwartale,kwartał,SUBST,NOUN,nmod,rewitalizacja,False,False,False
piskorzewska,piskorzewska,ADJ,ADJ,amod,kwartale,False,False,False
–,–,INTERP,PUNCT,punct,złota,False,True,False
złota,złoto,SUBST,NOUN,conj,piskorzewska,False,False,False
.,.,INTERP,PUNCT,punct,piskorzewska,False,True,False
toaleta,toaleta,SUBST,NOUN,ROOT,toaleta,False,False,False
automatyczna,automatyczny,ADJ,ADJ,amod,toaleta,False,False,False
dla,dla,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,toaleta,False,False,False
przyjaźni,przyjaźń,ADJ,NOUN,nmod:flat,parku,False,False,False
.,.,INTERP,PUNCT,punct,toaleta,False,True,False
kaliszanie,kaliszanin,GER,NOUN,ROOT,kaliszanie,False,False,False
z,z,PREP,ADP,case,napędem,True,False,False
napędem,napęd,SUBST,NOUN,nmod,kaliszanie,False,False,False
4x4,4x4,ADJ,NOUN,nmod:arg,napędem,False,False,False
.,.,INTERP,PUNCT,punct,kaliszanie,False,True,False
nauka,nauka,SUBST,NOUN,ROOT,nauka,False,False,False
prawidłowej,prawidłowy,ADJ,ADJ,amod,techniki,False,False,False
techniki,technika,SUBST,NOUN,nmod:arg,nauka,False,False,False
nordic,nordic,SUBST,AUX,nmod,nauka,False,False,False
walking,walking,SUBST,PROPN,flat,nordic,False,False,False
dla,dla,PREP,ADP,case,mieszkańców,True,False,False
mieszkańców,mieszkaniec,SUBST,NOUN,nmod,nauka,False,False,False
kalisza,kalisza,SUBST,PROPN,appos,mieszkańców,False,False,False
.,.,INTERP,PUNCT,punct,nauka,False,True,False
modernizacja,modernizacja,SUBST,NOUN,nsubj,hałabały,False,False,False
części,część,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
ogrodu,ogród,SUBST,NOUN,nmod:arg,części,False,False,False
wraz,wraz,ADV,ADV,case,utworzeniem,False,False,False
z,z,PREP,ADP,fixed,wraz,True,False,False
utworzeniem,utworzeniem,GER,NOUN,nmod,modernizacja,False,False,False
ścieżki,ścieżka,SUBST,NOUN,nmod:arg,utworzeniem,False,False,False
ekologicznej,ekologiczny,ADJ,ADJ,amod,ścieżki,False,False,False
„,„,INTERP,PUNCT,punct,ekoprzystań,False,True,False
ekoprzystań,ekoprzystań,SUBST,NOUN,nmod,ścieżki,False,False,False
”,”,INTERP,PUNCT,punct,ekoprzystań,False,True,False
przy,przy,PREP,ADP,case,przedszkolu,True,False,False
publicznym,publiczny,ADJ,ADJ,amod,przedszkolu,False,False,False
przedszkolu,przedszkole,SUBST,NOUN,nmod,utworzeniem,False,False,False
nr,nr,BREV,X,nmod,utworzeniem,False,False,False
30,30,NUM,NUM,nummod,im,False,False,True
im,im,BREV,X,nmod,nr,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
krasnala,krasnal,SUBST,NOUN,nsubj,hałabały,False,False,False
hałabały,hałabały,ADJ,VERB,ROOT,hałabały,False,False,False
.,.,INTERP,PUNCT,punct,hałabały,False,True,False
zakup,zakup,SUBST,NOUN,ROOT,zakup,False,False,False
sprzętu,sprzęt,SUBST,NOUN,nmod:arg,zakup,False,False,False
sportowego,sportowy,ADJ,ADJ,amod,sprzętu,False,False,False
dla,dla,PREP,ADP,case,zespołów,True,False,False
zespołów,zespół,SUBST,NOUN,nmod,zakup,False,False,False
młodzieżowych,młodzieżowy,ADJ,ADJ,amod,zespołów,False,False,False
kaliskiego,kaliski,ADJ,ADJ,amod,klubu,False,False,False
klubu,klub,SUBST,NOUN,nmod,zespołów,False,False,False
sportowego,sportowy,ADJ,ADJ,amod,klubu,False,False,False
włókniarz,włókniarz,SUBST,NOUN,nmod,zakup,False,False,False
1925,1925,NUM,ADJ,amod,włókniarz,False,False,True
kalisz,kalisz,SUBST,PROPN,ROOT,kalisz,False,False,False
oświetlenie,oświetlenie,SUBST,NOUN,ROOT,oświetlenie,False,False,False
ścieżki,ścieżka,SUBST,NOUN,obj,oświetlenie,False,False,False
pieszo,pieszy,ADJ,ADJ,advmod,oświetlenie,False,False,False
-,-,SUBST,PUNCT,punct,rowerowej,False,True,False
rowerowej,rowerowy,ADJ,ADJ,conj,pieszo,False,False,False
od,od,PREP,ADP,case,mostu,True,False,False
mostu,most,SUBST,NOUN,nmod,oświetlenie,False,False,False
kolejowego,kolejowy,ADJ,ADJ,amod,mostu,False,False,False
do,do,PREP,ADP,case,granic,True,False,False
granic,granica,SUBST,NOUN,nmod:arg,oświetlenie,False,False,False
miasta,miasto,SUBST,NOUN,nmod:arg,granic,False,False,False
.,.,INTERP,PUNCT,punct,oświetlenie,False,True,False
zakup,zakup,SUBST,NOUN,ROOT,zakup,False,False,False
motorówki,motorówka,SUBST,NOUN,nmod:arg,zakup,False,False,False
dla,dla,PREP,ADP,case,towarzystwa,True,False,False
kaliskiego,kaliski,ADJ,ADJ,amod,towarzystwa,False,False,False
towarzystwa,towarzystwo,SUBST,NOUN,nmod,zakup,False,False,False
wioślarskiego,wioślarski,ADJ,ADJ,amod,towarzystwa,False,False,False
przenośne,przenośny,ADJ,ADJ,amod,boisko,False,False,False
boisko,boisko,SUBST,NOUN,nmod,zakup,False,False,False
wielofunkcyjne,wielofunkcyjny,ADJ,ADJ,amod,boisko,False,False,False
–,–,INTERP,PUNCT,punct,koszykówka,False,True,False
koszykówka,koszykówka,SUBST,NOUN,appos,boisko,False,False,False
",",",",INTERP,PUNCT,punct,ręczna,False,True,False
ręczna,ręczny,SUBST,ADJ,conj,koszykówka,False,False,False
",",",",INTERP,PUNCT,punct,siatkówka,False,True,False
siatkówka,siatkówka,SUBST,NOUN,conj,koszykówka,False,False,False
",",",",INTERP,PUNCT,punct,tenis,False,True,False
tenis,tenis,SUBST,NOUN,conj,koszykówka,False,False,False
.,.,INTERP,PUNCT,punct,zakup,False,True,False
przenośna,przenośna,ADJ,NOUN,ROOT,przenośna,False,False,False
elektroniczna,elektroniczny,ADJ,ADJ,amod,tablica,False,False,False
tablica,tablica,SUBST,NOUN,nsubj,przenośna,False,False,False
wyników,wynik,SUBST,NOUN,nmod:arg,tablica,False,False,False
do,do,PREP,ADP,case,gier,True,False,False
gier,gra,SUBST,NOUN,nmod:arg,wyników,False,False,False
zespołowych,zespołowy,ADJ,ADJ,amod,gier,False,False,False
z,z,PREP,ADP,case,nagłośnieniem,True,False,False
nagłośnieniem,nagłośnienie,SUBST,NOUN,nmod,gier,False,False,False
:,:,INTERP,PUNCT,punct,przenośna,False,True,False
gametime,gametime,SUBST,INTJ,discourse:intj,scoreboard,False,False,False
scoreboard,scoreboard,SUBST,NOUN,conj,przenośna,False,False,False
.,.,INTERP,PUNCT,punct,przenośna,False,True,False
zakup,zakup,SUBST,NOUN,ROOT,zakup,False,False,False
replik,replika,SUBST,NOUN,nmod:arg,zakup,False,False,False
broni,broń,SUBST,NOUN,nmod:arg,replik,False,False,False
do,do,PREP,ADP,case,izby,True,False,False
izby,izba,SUBST,NOUN,nmod,replik,False,False,False
muzealnej,muzealny,ADJ,ADJ,amod,izby,False,False,False
w,w,PREP,ADP,case,schronie,True,False,False
schronie,schroń,SUBST,NOUN,nmod,replik,False,False,False
bojowym,bojowy,ADJ,ADJ,amod,schronie,False,False,False
w,w,PREP,ADP,case,szczypiornie,True,False,False
szczypiornie,szczypiornie,SUBST,NOUN,nmod,schronie,False,False,False
.,.,INTERP,PUNCT,punct,zakup,False,True,False
koncert,koncert,SUBST,NOUN,ROOT,koncert,False,False,False
sylwii,sylwii,SUBST,NOUN,nmod:arg,koncert,False,False,False
grzeszczak,grzeszczak,SUBST,NOUN,nmod,koncert,False,False,False
.,.,INTERP,PUNCT,punct,koncert,False,True,False
rockowy,rockowy,ADJ,ADJ,amod,kalisz,False,False,False
kalisz,kalisz,SUBST,NOUN,ROOT,kalisz,False,False,False
–,–,INTERP,PUNCT,punct,koncert,False,True,False
koncert,koncert,SUBST,NOUN,appos,kalisz,False,False,False
zespołu,zespół,SUBST,NOUN,nmod,koncert,False,False,False
perfect,perfect,SUBST,PROPN,nmod,zespołu,False,False,False
oraz,oraz,CONJ,CCONJ,cc,supportu,True,False,False
supportu,support,SUBST,NOUN,conj,koncert,False,False,False
rockowego,rockowy,ADJ,ADJ,amod,supportu,False,False,False
ścieżka,ścieżek,SUBST,NOUN,conj,kalisz,False,False,False
rekreacyjna,rekreacyjny,ADJ,ADJ,amod,ścieżka,False,False,False
wokół,wokół,PREP,ADP,case,jeziora,False,False,False
jeziora,jezioro,SUBST,NOUN,nmod,ścieżka,False,False,False
grona,grono,SUBST,NOUN,nmod,jeziora,False,False,False
.,.,INTERP,PUNCT,punct,kalisz,False,True,False
modernizacja,modernizacja,SUBST,NOUN,ROOT,modernizacja,False,False,False
elewacji,elewacja,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
oraz,oraz,CONJ,CCONJ,cc,izolacja,True,False,False
izolacja,izolacja,SUBST,NOUN,conj,modernizacja,False,False,False
ścian,ściana,SUBST,NOUN,nmod,izolacja,False,False,False
zespołu,zespół,SUBST,NOUN,nmod,ścian,False,False,False
szkolno,szkolny,SUBST,ADJ,amod,zespołu,False,False,False
-,-,SUBST,PUNCT,punct,przedszkolnego,False,True,False
przedszkolnego,przedszkolny,ADJ,ADJ,conj,szkolno,False,False,False
nr,nr,BREV,X,nmod,zespołu,False,False,False
2,2,NUM,X,amod,nr,False,False,True
.,.,INTERP,PUNCT,nmod,nr,False,True,False
etno,etno,SUBST,ADV,amod,izolacja,False,False,False
i,i,CONJ,CCONJ,cc,rock,True,False,False
rock,rock,SUBST,NOUN,conj,etno,False,False,False
festiwal,festiwal,SUBST,NOUN,nmod,izolacja,False,False,False
–,–,INTERP,PUNCT,punct,kalisz,False,True,False
kalisz,kalisz,SUBST,PROPN,conj,modernizacja,False,False,False
kaliscy,kaliski,ADJ,ADJ,amod,podróżnicy,False,False,False
podróżnicy,podróżnik,SUBST,NOUN,nsubj,kalisz,False,False,False
–,–,INTERP,PUNCT,punct,cykl,False,True,False
cykl,cykl,SUBST,NOUN,appos,podróżnicy,False,False,False
prelekcji,prelekcja,SUBST,NOUN,nmod,cykl,False,False,False
.,.,INTERP,PUNCT,punct,modernizacja,False,True,False
wynajem,wynajem,SUBST,NOUN,ROOT,wynajem,False,False,False
hali,hala,SUBST,NOUN,nmod,wynajem,False,False,False
sportowej,sportowy,ADJ,ADJ,amod,hali,False,False,False
na,na,PREP,ADP,case,działalność,True,False,False
działalność,działalność,SUBST,NOUN,nmod,wynajem,False,False,False
klubu,klub,SUBST,NOUN,nmod,działalność,False,False,False
tenisa,tenis,SUBST,NOUN,nmod,klubu,False,False,False
stołowego,stołowy,ADJ,ADJ,amod,tenisa,False,False,False
„,„,INTERP,PUNCT,punct,festiwal,False,True,False
festiwal,festiwal,SUBST,NOUN,nmod,klubu,False,False,False
zabawy,zabawa,SUBST,NOUN,nmod,festiwal,False,False,False
”,”,SUBST,PUNCT,punct,festiwal,False,True,False
.,.,INTERP,PUNCT,punct,wynajem,False,True,False
wesołe,wesoły,ADJ,ADJ,amod,środy,False,False,False
środy,środa,SUBST,NOUN,amod,modernizacja,False,False,False
modernizacja,modernizacja,SUBST,NOUN,ROOT,modernizacja,False,False,False
schroniska,schronisko,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
dla,dla,PREP,ADP,case,zwierząt,True,False,False
bezdomnych,bezdomny,ADJ,ADJ,amod,zwierząt,False,False,False
zwierząt,zwierzę,SUBST,NOUN,nmod,schroniska,False,False,False
w,w,PREP,ADP,case,kaliszu,True,False,False
kaliszu,kaliszu,SUBST,PROPN,nmod,zwierząt,False,False,False
.,.,INTERP,PUNCT,punct,modernizacja,False,True,False
modernizacja,modernizacja,SUBST,NOUN,ROOT,modernizacja,False,False,False
kompleksu,kompleks,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
sportowego,sportowy,ADJ,ADJ,amod,kompleksu,False,False,False
w,w,PREP,ADP,case,szkole,True,False,False
szkole,szkoła,SUBST,NOUN,nmod,modernizacja,False,False,False
podstawowej,podstawowy,ADJ,ADJ,amod,szkole,False,False,False
nr,nr,BREV,X,nmod,szkole,False,False,False
2,2,NUM,X,nummod,im,False,False,True
im,im,BREV,X,nmod,nr,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
jana,jana,SUBST,PROPN,nmod,im,False,False,False
pawła,paweł,SUBST,PROPN,flat,jana,False,False,False
ii,ii,ADJ,ADJ,flat,pawła,False,False,False
w,w,PREP,ADP,case,kaliszu,True,False,False
kaliszu,kaliszu,SUBST,PROPN,nmod,jana,False,False,False
.,.,INTERP,PUNCT,punct,modernizacja,False,True,False
inteligentne,inteligentny,ADJ,ADJ,amod,ławki,False,False,False
ławki,ławka,SUBST,NOUN,ROOT,ławki,False,False,False
.,.,INTERP,PUNCT,punct,ławki,False,True,False
festiwal,festiwal,SUBST,NOUN,ROOT,festiwal,False,False,False
młodych,młody,ADJ,ADJ,nmod,festiwal,False,False,False
(,(,INTERP,PUNCT,punct,zespoły,False,True,False
zespoły,zespół,SUBST,NOUN,nmod,festiwal,False,False,False
z,z,PREP,ADP,case,kalisza,True,False,False
kalisza,kalisza,SUBST,NOUN,nmod,zespoły,False,False,False
i,i,CONJ,CCONJ,cc,okolic,True,False,False
okolic,okolica,SUBST,NOUN,conj,kalisza,False,False,False
),),SUBST,PUNCT,punct,zespoły,False,True,False
.,.,INTERP,PUNCT,punct,festiwal,False,True,False
renowacja,renowacja,SUBST,NOUN,ROOT,renowacja,False,False,False
budynku,budynek,SUBST,NOUN,nmod:arg,renowacja,False,False,False
znajdującego,znajdującego,PACT,ADJ,acl,budynku,False,False,False
się,się,QUB,PRON,expl:pv,znajdującego,True,False,False
przy,przy,PREP,ADP,case,boisku,True,False,False
boisku,boisko,SUBST,NOUN,obl,znajdującego,False,False,False
„,„,ADJ,PUNCT,punct,wembley,False,True,False
majkowskie,majkowskie,ADJ,ADJ,amod,wembley,False,False,False
wembley,wembley,SUBST,PROPN,nmod,budynku,False,False,False
”,”,SUBST,PUNCT,punct,wembley,False,True,False
.,.,INTERP,PUNCT,punct,renowacja,False,True,False
utwardzenie,utwardzenie,GER,NOUN,ROOT,utwardzenie,False,False,False
sciezki,sciezki,SUBST,NOUN,obj,utwardzenie,False,False,False
pieszo,pieszy,ADJA,ADJ,advmod,utwardzenie,False,False,False
-,-,INTERP,PUNCT,punct,rowerowej,False,True,False
rowerowej,rowerowy,ADJ,ADJ,amod,pieszo,False,False,False
na,na,PREP,ADP,case,haldach,True,False,False
haldach,halda,SUBST,NOUN,obl,rowerowej,False,False,False
.,.,INTERP,PUNCT,punct,utwardzenie,False,True,False
wybieg,wybieg,SUBST,NOUN,ROOT,wybieg,False,False,False
dla,dla,PREP,ADP,case,czworonogów,True,False,False
czworonogów,czworonóg,SUBST,NOUN,nmod,wybieg,False,False,False
na,na,PREP,ADP,case,osiedlu,True,False,False
osiedlu,osiedle,SUBST,NOUN,nmod,wybieg,False,False,False
chorzen,chorzen,SUBST,NOUN,nmod:arg,osiedlu,False,False,False
.,.,INTERP,PUNCT,punct,wybieg,False,True,False
osrodek,osrodek,SUBST,NOUN,ROOT,osrodek,False,False,False
mediacji,mediacja,SUBST,NOUN,nmod:arg,osrodek,False,False,False
i,i,CONJ,CCONJ,cc,terapii,True,False,False
terapii,terapia,SUBST,NOUN,conj,mediacji,False,False,False
rodzinnej,rodzinny,ADJ,ADJ,amod,terapii,False,False,False
w,w,PREP,ADP,case,koninie,True,False,False
koninie,konina,SUBST,NOUN,nmod,mediacji,False,False,False
.,.,INTERP,PUNCT,punct,osrodek,False,True,False
62,62,NUM,X,nummod:gov,hip,False,False,True
-,-,NUM,PUNCT,punct,510,False,True,False
510,510,NUM,NUM,conj,62,False,False,True
hip,hip,SUBST,NOUN,obl,czyta,False,False,False
hop,hopa,INTERJ,PROPN,appos,hip,False,False,False
battle,battle,XXX,PROPN,flat,hop,False,False,False
vol,vol,SUBST,PROPN,flat,battle,False,False,False
5,5,NUM,X,nummod,senior,False,False,True
senior,seniora,SUBST,NOUN,nsubj,czyta,False,False,False
czyta,czytać,FIN,VERB,ROOT,czyta,False,False,False
ksiazki,ksiazki,SUBST,NOUN,obj,czyta,False,False,False
-,-,INTERP,PUNCT,punct,zakup,False,True,False
zakup,zakup,SUBST,NOUN,appos,ksiazki,False,False,False
ksiazek,ksiazek,SUBST,NOUN,nmod:arg,zakup,False,False,False
z,z,PREP,ADP,case,litera,True,False,False
duza,duza,ADJ,ADJ,amod,litera,False,False,False
litera,litera,SUBST,NOUN,nmod,zakup,False,False,False
dla,dla,PREP,ADP,case,biblioteki,True,False,False
miejskiej,miejski,ADJ,ADJ,amod,biblioteki,False,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,litera,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,biblioteki,False,False,False
w,w,PREP,ADP,case,koninie,True,False,False
koninie,konina,SUBST,NOUN,nmod,biblioteki,False,False,False
i,i,CONJ,CCONJ,cc,filii,True,False,False
jej,on,PPRON3,PRON,nmod,filii,True,False,False
filii,filia,SUBST,NOUN,conj,koninie,False,False,False
.,.,INTERP,PUNCT,punct,czyta,False,True,False
pumptrack,pumptrack,SUBST,NOUN,ROOT,pumptrack,False,False,False
-,-,INTERP,PUNCT,punct,tor,False,True,False
tor,tor,SUBST,NOUN,appos,pumptrack,False,False,False
rowerowo,rowerowy,ADJ,ADJ,amod,tor,False,False,False
-,-,ADJ,PUNCT,punct,rolkowy,False,True,False
rolkowy,rolkowy,ADJ,ADJ,conj,rowerowo,False,False,False
sitownia,sitownia,SUBST,PROPN,nmod,tor,False,False,False
zewnetrzna,zewnetrzna,ADJ,ADJ,amod,sitownia,False,False,False
na,na,PREP,ADP,case,osiedlu,True,False,False
v,v,ADJ,ADJ,amod,osiedlu,False,False,False
osiedlu,osiedle,SUBST,NOUN,nmod,sitownia,False,False,False
remont,remonta,SUBST,NOUN,nmod,pumptrack,False,False,False
chodników,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
miasta,miasto,SUBST,NOUN,nmod,chodników,False,False,False
wokót,wokót,SUBST,NOUN,nmod,remont,False,False,False
os,os,SUBST,X,nmod:arg,wokót,False,False,False
.,.,INTERP,PUNCT,punct,os,False,True,False
"""","""",INTERP,PUNCT,punct,zatorze,False,True,False
zatorze,zator,SUBST,NOUN,appos,os,False,False,False
"""","""",SUBST,PUNCT,punct,zatorze,False,True,False
.,.,INTERP,PUNCT,punct,pumptrack,False,True,False
kontynuacja,kontynuacja,SUBST,NOUN,ROOT,kontynuacja,False,False,False
prac,prace,SUBST,NOUN,nmod:arg,kontynuacja,False,False,False
wykonanych,wykonanych,PPAS,ADJ,acl,prac,False,False,False
przez,przez,PREP,ADP,case,miasto,True,False,False
miasto,miasto,SUBST,NOUN,obl:agent,wykonanych,False,False,False
konin,konin,SUBST,ADJ,obl,wykonanych,False,False,False
.,.,INTERP,PUNCT,punct,kontynuacja,False,True,False
jej,on,PPRON3,PRON,nmod,celem,True,False,False
celem,cel,SUBST,NOUN,ROOT,celem,False,False,False
jest,jest,FIN,AUX,cop,celem,True,False,False
dokonczenie,dokonczenie,SUBST,NOUN,nsubj,celem,False,False,False
",",",",INTERP,PUNCT,punct,modernizacja,False,True,False
modernizacja,modernizacja,SUBST,NOUN,conj,celem,False,False,False
nawierzchni,nawierzchnia,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,nawierzchni,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,modernizacja,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
chopina,chopina,SUBST,PROPN,nmod,ul,False,False,False
oraz,oraz,CONJ,CCONJ,cc,zagospodarowanie,True,False,False
zagospodarowanie,zagospodarowanie,GER,NOUN,conj,celem,False,False,False
terenu,teren,SUBST,NOUN,obj,zagospodarowanie,False,False,False
wzdluz,wzdluz,PREP,ADJ,advmod,zagospodarowanie,False,False,False
remontowanego,remontowanego,PPAS,ADJ,acl,chodnika,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,wzdluz,False,False,False
",",",",INTERP,PUNCT,punct,lawki,False,True,False
lawki,lawki,SUBST,NOUN,conj,chodnika,False,False,False
",",",",INTERP,PUNCT,punct,kosze,False,True,False
kosze,kosz,SUBST,NOUN,conj,celem,False,False,False
parkowe,parkowy,ADJ,ADJ,amod,kosze,False,False,False
",",",",INTERP,PUNCT,punct,nasadzenia,False,True,False
nasadzenia,nasadzenia,SUBST,NOUN,conj,celem,False,False,False
kwiatowe,kwiatowy,ADJ,ADJ,amod,nasadzenia,False,False,False
lub,lub,CONJ,CCONJ,cc,krzewy,True,False,False
krzewy,krzew,SUBST,NOUN,conj,nasadzenia,False,False,False
.,.,INTERP,PUNCT,punct,celem,False,True,False
zabawa,zabawa,SUBST,NOUN,ROOT,zabawa,False,False,False
bez,bez,PREP,ADP,case,barier,True,False,False
barier,bariera,SUBST,NOUN,nmod,zabawa,False,False,False
.,.,INTERP,PUNCT,punct,zabawa,False,True,False
place,plac,SUBST,NOUN,ROOT,place,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,place,False,False,False
dla,dla,PREP,ADP,case,niepetnosprawnych,True,False,False
niepetnosprawnych,niepetnosprawnych,SUBST,ADJ,nmod,zabaw,False,False,False
-,-,INTERP,PUNCT,punct,rozbudowa,False,True,False
rozbudowa,rozbudowa,SUBST,NOUN,conj,place,False,False,False
",",",",INTERP,PUNCT,punct,dostosowanie,False,True,False
dostosowanie,dostosowanie,GER,NOUN,conj,rozbudowa,False,False,False
i,i,CONJ,CCONJ,cc,montaz,True,False,False
montaz,montaz,SUBST,NOUN,conj,rozbudowa,False,False,False
urzadzen,urzadzen,SUBST,NOUN,nmod:arg,rozbudowa,False,False,False
integracyjnych,integracyjny,ADJ,ADJ,amod,urzadzen,False,False,False
na,na,PREP,ADP,case,placach,True,False,False
ogólnodostepnych,ogólnodostepnych,PACT,ADJ,acl,placach,False,False,False
placach,plac,SUBST,NOUN,nmod,rozbudowa,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,placach,False,False,False
