orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
mieszkańcom,mieszkaniec,SUBST,NOUN,iobj,udostępnienie,False,False,False
",",",",INTERP,PUNCT,punct,pieskom,False,True,False
ich,on,PPRON3,PRON,nmod,pieskom,True,False,False
pieskom,piesek,SUBST,NOUN,conj,mieszkańcom,False,False,False
",",",",INTERP,PUNCT,punct,dzieciom,False,True,False
dzieciom,dziecko,SUBST,NOUN,conj,książki,False,False,False
",",",",INTERP,PUNCT,punct,ogrodu,False,True,False
zrekultywowanego,zrekultywowanego,PPAS,ADJ,amod,ogrodu,False,False,False
ogrodu,ogród,SUBST,NOUN,nmod,dzieciom,False,False,False
ul,ul,BREV,X,nmod,ogrodu,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
różana,różana,ADJ,NOUN,nmod,ul,False,False,False
20,20,NUM,NUM,nummod,róg,False,False,True
róg,róg,SUBST,NOUN,nmod,ul,False,False,False
ul,ul,BREV,X,nmod:arg,róg,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
grażyny,grażyny,SUBST,NOUN,nmod:arg,ul,False,False,False
a,a,CONJ,CCONJ,cc,parkingiem,True,False,False
parkingiem,parking,SUBST,NOUN,conj,ul,False,False,False
szpitalnym,szpitalny,SUBST,ADJ,amod,parkingiem,False,False,False
.,.,SUBST,PUNCT,punct,książki,False,True,False
 , ,_SP,SPACE,dep,remont,False,False,False
remont,remonta,SUBST,NOUN,nsubj,ścieżka,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
na,na,PREP,ADP,case,ulicy,True,False,False
ulicy,ulica,SUBST,NOUN,nmod,remont,False,False,False
bronowskiej,bronowskiej,ADJ,ADJ,amod,ścieżka,False,False,False
leśna,leśny,ADJ,ADJ,amod,ścieżka,False,False,False
ścieżka,ścieżek,SUBST,NOUN,ROOT,ścieżka,False,False,False
edukacyjno,edukacyjny,ADJ,ADJ,amod,ścieżka,False,False,False
-,-,ADJ,PUNCT,punct,ekologiczna,False,True,False
ekologiczna,ekologiczny,ADJ,ADJ,conj,edukacyjno,False,False,False
w,w,PREP,ADP,case,aninie,True,False,False
aninie,aninie,SUBST,NOUN,nmod,ścieżka,False,False,False
przy,przy,PREP,ADP,case,axentowicza,True,False,False
axentowicza,axentowicza,SUBST,ADJ,nmod,aninie,False,False,False
ścieżka,ścieżek,SUBST,NOUN,conj,ścieżka,False,False,False
rowerowa,rowerowy,ADJ,ADJ,amod,ścieżka,False,False,False
wzdłuż,wzdłuż,PREP,ADP,case,kaliskiego,False,False,False
kaliskiego,kaliski,ADJ,ADJ,obl,rowerowa,False,False,False
(,(,INTERP,PUNCT,punct,1,False,True,False
1,1,SUBST,X,amod,ścieżka,False,False,True
),),INTERP,PUNCT,punct,1,False,True,False
–,–,INTERP,PUNCT,punct,m,False,True,False
280,280,NUM,NUM,nummod:gov,m,False,False,True
m,m,BREV,X,conj,ścieżka,False,False,False
",",",",INTERP,PUNCT,punct,archimedesa,False,True,False
od,od,PREP,ADP,case,archimedesa,True,False,False
archimedesa,archimedesa,SUBST,NOUN,nmod,ścieżka,False,False,False
do,do,PREP,ADP,case,biblioteki,True,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,ścieżka,False,False,False
głównej,główny,ADJ,ADJ,amod,biblioteki,False,False,False
wat,wata,SUBST,PROPN,nmod,biblioteki,False,False,False
skateparkursus,skateparkursus,SUBST,ADJ,flat,wat,False,False,False
dąb,dąb,SUBST,NOUN,conj,ścieżka,False,False,False
za,za,PREP,ADP,case,dąb,True,False,False
dąb,dąb,SUBST,NOUN,nmod,dąb,False,False,False
-,-,INTERP,PUNCT,punct,sadzimy,False,True,False
sadzimy,sadzić,FIN,VERB,conj,ścieżka,False,False,False
duży,duży,ADJ,ADJ,amod,dąb,False,False,False
dąb,dąb,SUBST,NOUN,obj,sadzimy,False,False,False
przy,przy,PREP,ADP,case,domu,True,False,False
domu,dom,SUBST,NOUN,obl,sadzimy,False,False,False
kultury,kultura,SUBST,NOUN,nmod,domu,False,False,False
świt,świta,SUBST,NOUN,amod,kontuzje,False,False,False
przewijak,przewijak,SUBST,NOUN,nmod,świt,False,False,False
plenerowy,plenerowy,ADJ,ADJ,nmod:arg,przewijak,False,False,False
 , ,_SP,SPACE,dep,plenerowy,False,False,False
impuls,impuls,SUBST,NOUN,nmod:arg,przewijak,False,False,False
dla,dla,PREP,ADP,case,serca,True,False,False
serca,serce,SUBST,NOUN,nmod,przewijak,False,False,False
(,(,INTERP,PUNCT,punct,zakup,False,True,False
zakup,zakup,SUBST,NOUN,nmod,przewijak,False,False,False
aed,aed,SUBST,X,nmod,zakup,False,False,False
),),INTERP,PUNCT,punct,zakup,False,True,False
betonowe,betonowy,ADJ,ADJ,amod,kontuzje,False,False,False
kontuzje,kontuzja,SUBST,NOUN,ROOT,kontuzje,False,False,False
nasz,nasz,ADJ,DET,det:poss,ogród,True,False,False
ogród,ogród,SUBST,NOUN,nmod,kontuzje,False,False,False
pchli,pchli,ADJ,ADJ,nmod,ogród,False,False,False
targ,targ,SUBST,NOUN,nmod:flat,pchli,False,False,False
na,na,PREP,ADP,case,bródnie,True,False,False
bródnie,bródnie,SUBST,NOUN,nmod,ogród,False,False,False
szczęście,szczęście,SUBST,NOUN,parataxis:insert,książka,False,False,False
to,to,PRED,PRON,cop,książka,True,False,False
....,....,ADV,PUNCT,amod,książka,False,True,False
nowa,nowy,ADJ,ADJ,amod,książka,False,False,False
książka,książka,SUBST,NOUN,conj,kontuzje,False,False,False
w,w,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,nmod,książka,False,False,False
remont,remonta,SUBST,NOUN,nmod,książka,False,False,False
chodników,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,remont,False,False,False
morskie,morski,ADJ,ADJ,amod,remont,False,False,False
oko,oko,SUBST,NOUN,nsubj,są,False,False,False
bo,bo,COMP,SCONJ,mark,są,True,False,False
granice,granica,SUBST,NOUN,nsubj,są,False,False,False
są,być,FIN,VERB,ROOT,są,True,False,False
tylko,tylko,QUB,PART,advmod:emph,głowie,True,False,False
w,w,PREP,ADP,case,głowie,True,False,False
głowie,głowa,SUBST,NOUN,obl,są,False,False,False
!,!,INTERP,PUNCT,punct,są,False,True,False
spotkania,spotkanie,SUBST,NOUN,nsubj,czytaj,False,False,False
z,z,PREP,ADP,case,podróżnikami,True,False,False
podróżnikami,podróżnik,SUBST,NOUN,nmod:arg,spotkania,False,False,False
piknik,piknik,SUBST,NOUN,nmod,spotkania,False,False,False
rodzinny,rodzinny,ADJ,ADJ,amod,piknik,False,False,False
w,w,PREP,ADP,case,sp,True,False,False
sp,sp,BREV,PROPN,nmod,piknik,False,False,False
215,215,NUM,X,amod,sp,False,False,True
zielona,zielony,ADJ,ADJ,amod,brzeska,False,False,False
brzeska,brzeska,ADJ,PROPN,nmod,piknik,False,False,False
-,-,INTERP,PUNCT,punct,droga,False,True,False
bezpieczna,bezpieczny,ADJ,ADJ,amod,droga,False,False,False
droga,droga,SUBST,NOUN,appos,spotkania,False,False,False
do,do,PREP,ADP,case,szkoły,True,False,False
szkoły,szkoła,SUBST,NOUN,nmod,droga,False,False,False
chodnik,chodnik,SUBST,NOUN,nmod,spotkania,False,False,False
w,w,PREP,ADP,case,miejscu,True,False,False
miejscu,miejsce,SUBST,NOUN,nmod,chodnik,False,False,False
przedeptu,przedeptu,SUBST,PROPN,nmod,miejscu,False,False,False
przy,przy,PREP,ADP,case,200,True,False,False
górczewskiej,górczewskiej,ADJ,ADJ,amod:flat,200,False,False,False
200,200,NUM,ADJ,nummod:gov,czytaj,False,False,True
czytaj,czytaj,IMPT,NOUN,parataxis:insert,modernizacja,False,False,False
słuchając,słuchać,PCON,VERB,dep,czytaj,False,False,False
-,-,INTERP,PUNCT,punct,słuchając,False,True,False
nowości,nowość,SUBST,NOUN,obj,słuchając,False,False,False
audiobukowe,audiobukowe,ADJ,ADJ,amod,nowości,False,False,False
dla,dla,PREP,ADP,case,wypożyczalni,True,False,False
wypożyczalni,wypożyczalnia,SUBST,NOUN,obl,słuchając,False,False,False
książki,książka,SUBST,NOUN,nmod:arg,wypożyczalni,False,False,False
mówionej,mówionej,PPAS,ADJ,acl,książki,False,False,False
i,i,CONJ,CCONJ,cc,multimediów,True,False,False
multimediów,multimedia,SUBST,NOUN,conj,mówionej,False,False,False
pij,pić,IMPT,VERB,dep,czytaj,False,False,False
warszawo,warszawo,SUBST,ADV,advmod,pij,False,False,False
-,-,INTERP,PUNCT,punct,warszawo,False,True,False
na,na,PREP,ADP,case,młynowie,True,False,False
młynowie,młynowie,SUBST,NOUN,nmod,plac,False,False,False
plac,plac,SUBST,NOUN,obl,pij,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,plac,False,False,False
i,i,CONJ,CCONJ,cc,rewitalizacja,True,False,False
rewitalizacja,rewitalizacja,SUBST,NOUN,conj,plac,False,False,False
skweru,skwer,SUBST,NOUN,nmod:arg,rewitalizacja,False,False,False
a,a,CONJ,CCONJ,cc,słonimskiego,True,False,False
.,.,INTERP,PUNCT,punct,a,False,True,False
słonimskiego,słonimski,ADJ,ADJ,amod,modernizacja,False,False,False
modernizacja,modernizacja,SUBST,NOUN,ROOT,modernizacja,False,False,False
skweru,skwer,SUBST,NOUN,nmod:arg,modernizacja,False,False,False
krzyżówki,krzyżówka,SUBST,NOUN,nmod,skweru,False,False,False
/,/,SUBST,PUNCT,punct,uczę,False,True,False
kowalczyka,kowalczyka,SUBST,AUX,parataxis:obj,uczę,False,False,False
samoobsługowa,samoobsługowy,ADJ,ADJ,amod,stacja,False,False,False
stacja,stacja,SUBST,NOUN,nsubj,kowalczyka,False,False,False
naprawy,naprawa,SUBST,NOUN,nmod:arg,stacja,False,False,False
rowerów,rower,SUBST,NOUN,nmod:arg,naprawy,False,False,False
maski,maska,SUBST,NOUN,nmod:arg,stacja,False,False,False
antysmogowe,antysmogowe,ADJ,ADJ,amod,maski,False,False,False
dla,dla,PREP,ADP,case,mieszkańców,True,False,False
mieszkańców,mieszkaniec,SUBST,NOUN,nmod,stacja,False,False,False
pij,pić,SUBST,VERB,appos,stacja,False,False,False
",",",",INTERP,PUNCT,punct,warszawo,False,True,False
warszawo,warszawo,SUBST,ADV,parataxis:insert,dosadzenie,False,False,False
-,-,INTERP,PUNCT,punct,warszawo,False,True,False
na,na,PREP,ADP,case,grochowie,True,False,False
grochowie,grochowie,SUBST,NOUN,nmod,dosadzenie,False,False,False
północnym,północny,ADJ,ADJ,amod,grochowie,False,False,False
dosadzenie,dosadzenie,GER,ADV,obl,pij,False,False,False
kasztanowców,kasztanowiec,SUBST,NOUN,obj,dosadzenie,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,dosadzenie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
joliot,joliot,SUBST,ADJ,nmod,ul,False,False,False
curie,curie,SUBST,NOUN,nmod,ul,False,False,False
nowa,nowy,ADJ,ADJ,amod,nawierzchnia,False,False,False
nawierzchnia,nawierzchnia,SUBST,NOUN,nmod,ul,False,False,False
przy,przy,PREP,ADP,case,siłowni,True,False,False
siłowni,siłownia,SUBST,NOUN,nmod,nawierzchnia,False,False,False
plenerowej,plenerowy,ADJ,ADJ,amod,siłowni,False,False,False
na,na,PREP,ADP,case,gocławiu,True,False,False
gocławiu,gocławiu,SUBST,NOUN,nmod,gry,False,False,False
 , ,_SP,SPACE,dep,gocławiu,False,False,False
gry,gra,SUBST,NOUN,nmod,ul,False,False,False
podwórkowe,podwórkowy,ADJ,ADJ,amod,gry,False,False,False
i,i,CONJ,CCONJ,cc,remont,True,False,False
korytarzowe,korytarzowy,ADJ,ADJ,amod,remont,False,False,False
remont,remonta,SUBST,NOUN,conj,gry,False,False,False
i,i,CONJ,CCONJ,cc,dostosowanie,True,False,False
dostosowanie,dostosowanie,GER,NOUN,conj,dosadzenie,False,False,False
do,do,PREP,ADP,case,potrzeb,True,False,False
potrzeb,potrzeba,SUBST,NOUN,obl:arg,dostosowanie,False,False,False
czytelników,czytelnik,SUBST,NOUN,nmod,potrzeb,False,False,False
pracowni,pracownia,SUBST,NOUN,nmod,czytelników,False,False,False
komputerowej,komputerowy,ADJ,ADJ,amod,pracowni,False,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,czytelników,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,biblioteki,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,dostosowanie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
meissnera,meissnera,SUBST,PROPN,nmod,ul,False,False,False
5,5,NUM,NUM,amod:flat,zakup,False,False,True
zakup,zakup,SUBST,NOUN,obj,dostosowanie,False,False,False
nowości,nowość,SUBST,NOUN,nmod:arg,zakup,False,False,False
książkowych,książkowy,ADJ,ADJ,amod,nowości,False,False,False
dla,dla,PREP,ADP,case,wypożyczalni,True,False,False
wypożyczalni,wypożyczalnia,SUBST,NOUN,obl,dostosowanie,False,False,False
nr,nr,BREV,X,nmod,wypożyczalni,False,False,False
92,92,NUM,X,amod,nr,False,False,True
i,i,CONJ,CCONJ,cc,biblioteki,True,False,False
biblioteki,biblioteka,SUBST,NOUN,conj,nr,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,biblioteki,False,False,False
nr,nr,BREV,X,nmod,biblioteki,False,False,False
42,42,NUM,X,amod,nr,False,False,True
twórcza,twórczy,ADJ,ADJ,amod,biblioteka,False,False,False
biblioteka,biblioteka,SUBST,NOUN,nsubj,dostosowanie,False,False,False
-,-,INTERP,PUNCT,punct,uczę,False,True,False
uczę,uczyć,FIN,VERB,conj,modernizacja,False,False,False
się,się,QUB,PRON,expl:pv,uczę,True,False,False
i,i,CONJ,CCONJ,cc,bawię,True,False,False
bawię,bawić,FIN,VERB,conj,modernizacja,False,False,False
bez,bez,PREP,ADP,case,końca,True,False,False
końca,koniec,SUBST,NOUN,obl,bawię,False,False,False
edukacja2018,edukacja2018,SUBST,ADJ,nmod,końca,False,False,False
-,-,INTERP,PUNCT,punct,zajęcia,False,True,False
zajęcia,zajęcie,SUBST,NOUN,conj,edukacja2018,False,False,False
szkoleniowe,szkoleniowy,ADJ,ADJ,amod,zajęcia,False,False,False
i,i,CONJ,CCONJ,cc,edukacyjne,True,False,False
edukacyjne,edukacyjny,ADJ,ADJ,conj,szkoleniowe,False,False,False
dla,dla,PREP,ADP,case,poszukujących,True,False,False
poszukujących,poszukujący,PACT,ADJ,obl,bawię,False,False,False
pracy,praca,SUBST,NOUN,obj,poszukujących,False,False,False
mieszkańców,mieszkaniec,SUBST,NOUN,nmod,pracy,False,False,False
dzielnicy,dzielnica,SUBST,NOUN,nmod:arg,mieszkańców,False,False,False
targówek,targówka,SUBST,NOUN,obj,bawię,False,False,False
przystań,przystań,SUBST,NOUN,obj,bawię,False,False,False
przylądek,przylądek,SUBST,NOUN,nmod,przystań,False,False,False
na,na,PREP,ADP,case,cyplu,True,False,False
cyplu,cypl,SUBST,NOUN,nmod,przylądek,False,False,False
czerniakowskim,czerniakowski,ADJ,ADJ,amod,cyplu,False,False,False
(,(,INTERP,PUNCT,punct,pomnikiem,False,True,False
przed,przed,PREP,ADP,case,pomnikiem,True,False,False
pomnikiem,pomnik,SUBST,NOUN,nmod,modernizacja,False,False,False
chwała,chwała,SUBST,ADJ,nmod,modernizacja,False,False,False
saperom,saper,SUBST,NOUN,acl,chwała,False,False,False
),),INTERP,PUNCT,punct,modernizacja,False,True,False
wieża,wieża,SUBST,NOUN,ROOT,wieża,False,False,False
kalisteniczna,kalisteniczna,ADJ,NOUN,nmod,wieża,False,False,False
z,z,PREP,ADP,case,ławeczką,True,False,False
ławeczką,ławeczka,SUBST,NOUN,nmod,wieża,False,False,False
i,i,CONJ,CCONJ,cc,drążkami,True,False,False
drążkami,drążek,SUBST,NOUN,conj,ławeczką,False,False,False
zakup,zakup,SUBST,NOUN,nmod,wieża,False,False,False
nowości,nowość,SUBST,NOUN,nmod:arg,zakup,False,False,False
wydawniczych,wydawniczy,ADJ,ADJ,amod,nowości,False,False,False
do,do,PREP,ADP,case,biblioteki,True,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod:arg,nowości,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,biblioteki,False,False,False
w,w,PREP,ADP,case,dz,True,False,False
dz,dz,BREV,X,nmod,zakup,False,False,False
.,.,INTERP,PUNCT,punct,dz,False,True,False
rembertów,rembertów,SUBST,NOUN,nmod,dz,False,False,False
poidełka,poidełko,SUBST,PROPN,nmod:arg,zakup,False,False,False
wody,woda,SUBST,NOUN,nmod,poidełka,False,False,False
pitnej,pitny,ADJ,ADJ,amod,wody,False,False,False
na,na,PREP,ADP,case,bulwarach,True,False,False
bulwarach,bulwar,SUBST,NOUN,nmod,poidełka,False,False,False
nadwiślańskich,nadwiślański,ADJ,ADJ,amod,ławeczki,False,False,False
ławeczki,ławeczka,SUBST,NOUN,nmod:arg,bulwarach,False,False,False
dla,dla,PREP,ADP,case,podwieczorki,True,False,False
niepełnosprawnych,pełnosprawny,ADJ,ADJ,amod,podwieczorki,False,False,False
podwieczorki,podwieczorek,SUBST,NOUN,nmod,wieża,False,False,False
teatralne,teatralny,ADJ,ADJ,amod,podwieczorki,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,podwieczorki,False,False,False
na,na,PREP,ADP,case,placu,True,False,False
placu,plac,SUBST,NOUN,nmod,wieża,False,False,False
szembeka,szembeka,FIN,ADJ,punct,wieża,False,False,False
nasadzenia,nasadzenia,GER,NOUN,nmod,wieża,False,False,False
drzew,drzewo,SUBST,NOUN,nmod:arg,nasadzenia,False,False,False
i,i,CONJ,CCONJ,cc,krzewów,True,False,False
krzewów,krzew,SUBST,NOUN,conj,drzew,False,False,False
w,w,PREP,ADP,case,dzielnicy,True,False,False
dzielnicy,dzielnica,SUBST,NOUN,nmod,nasadzenia,False,False,False
rembertów,rembertów,SUBST,NOUN,nmod,nasadzenia,False,False,False
oświetlenie,oświetlenie,SUBST,NOUN,nmod:arg,wieża,False,False,False
ciągu,ciąg,SUBST,NOUN,case,pieszego,False,False,False
pieszego,pieszy,SUBST,NOUN,nmod,oświetlenie,False,False,False
od,od,PREP,ADP,case,grochowskiej,True,False,False
grochowskiej,grochowski,ADJ,ADJ,amod,pieszego,False,False,False
do,do,PREP,ADP,case,bulwaru,True,False,False
bulwaru,bulwar,SUBST,NOUN,nmod,pieszego,False,False,False
stanisława,stanisława,SUBST,PROPN,nmod,bulwaru,False,False,False
augusta,august,SUBST,PROPN,flat,stanisława,False,False,False
i,i,CONJ,CCONJ,cc,terenów,True,False,False
terenów,teren,SUBST,NOUN,conj,bulwaru,False,False,False
zielonych,zielony,ADJ,ADJ,amod,terenów,False,False,False
nad,nad,PREP,ADP,case,kanałkiem,True,False,False
kanałkiem,kanałek,GER,NOUN,nmod:arg,oświetlenie,False,False,False
kamionkowskim,kamionkowski,ADJ,ADJ,amod,boisko,False,False,False
boisko,boisko,SUBST,NOUN,obj,kanałkiem,False,False,False
wielofunkcyjne,wielofunkcyjny,ADJ,ADJ,amod,boisko,False,False,False
przy,przy,PREP,ADP,case,placu,True,False,False
placu,plac,SUBST,NOUN,obl,kanałkiem,False,False,False
baśniowym,baśniowy,ADJ,ADJ,amod,placu,False,False,False
park,park,SUBST,NOUN,nmod,wieża,False,False,False
kieszonkowy,kieszonkowy,ADJ,ADJ,amod,park,False,False,False
białostocka/,białostocka/,SUBST,PROPN,nmod,park,False,False,False
radzymińska,radzymiński,ADJ,ADJ,amod,mural,False,False,False
mural,mural,SUBST,NOUN,conj,wieża,False,False,False
w,w,PREP,ADP,case,tunelu,True,False,False
tunelu,tunel,SUBST,NOUN,nmod,mural,False,False,False
!,!,INTERP,PUNCT,punct,wieża,False,True,False
odmienione,odmienione,PPAS,ADJ,acl,przejście,False,False,False
przejście,przejście,GER,NOUN,ROOT,przejście,False,False,False
tunelem,tunel,SUBST,NOUN,nmod,przejście,False,False,False
przy,przy,PREP,ADP,case,rondzie,True,False,False
rondzie,rondo,SUBST,NOUN,nmod,przejście,False,False,False
zesłańców,zesłaniec,SUBST,NOUN,nmod:arg,rondzie,False,False,False
syberyjskich,syberyjski,ADJ,ADJ,amod,zesłańców,False,False,False
.,.,INTERP,PUNCT,punct,przejście,False,True,False
psychologiczne,psychologiczny,ADJ,ADJ,amod,pogotowie,False,False,False
pogotowie,pogotowie,SUBST,NOUN,ROOT,pogotowie,False,False,False
dla,dla,PREP,ADP,case,rodziców,True,False,False
rodziców,rodzice,SUBST,NOUN,nmod,pogotowie,False,False,False
nastolatków,nastolatek,SUBST,NOUN,nmod,rodziców,False,False,False
rodzinnie,rodzinnie,ADV,ADV,advmod,rodziców,False,False,False
na,na,PREP,ADP,case,mokotowie,True,False,False
mokotowie,mokotowie,SUBST,PROPN,nmod,pogotowie,False,False,False
-,-,INTERP,PUNCT,punct,zajęcia,False,True,False
zajęcia,zajęcie,SUBST,NOUN,conj,mokotowie,False,False,False
",",",",INTERP,PUNCT,punct,warsztaty,False,True,False
warsztaty,warsztat,SUBST,NOUN,conj,zajęcia,False,False,False
",",",",INTERP,PUNCT,punct,spacery,False,True,False
spacery,spacer,SUBST,NOUN,conj,zajęcia,False,False,False
i,i,CONJ,CCONJ,cc,gra,True,False,False
gra,grać,SUBST,VERB,conj,zajęcia,False,False,False
terenowa,terenowy,ADJ,ADJ,amod,gra,False,False,False
nie,nie,QUB,PART,advmod:neg,bądź,True,False,False
bądź,bądź,IMPT,CCONJ,cop,ofiarą,False,False,False
ofiarą,ofiara,SUBST,NOUN,conj,zajęcia,False,False,False
!,!,INTERP,PUNCT,punct,pogotowie,False,True,False
obroń,obronić,INF,VERB,ROOT,obroń,False,False,False
się,się,QUB,PRON,expl:pv,obroń,True,False,False
sama,sam,ADJ,ADJ,xcomp:pred,obroń,True,False,False
!,!,INTERP,PUNCT,punct,obroń,False,True,False
sos,sos,SUBST,NOUN,ROOT,sos,False,False,False
–,–,INTERP,PUNCT,punct,sos,False,True,False
system,systema,SUBST,NOUN,appos,sos,False,False,False
obrony,obrona,SUBST,NOUN,nmod:arg,system,False,False,False
skutecznej,skuteczny,ADJ,ADJ,amod,obrony,False,False,False
dla,dla,PREP,ADP,case,kobiet,True,False,False
kobiet,kobieta,SUBST,NOUN,nmod,system,False,False,False
 , ,_SP,SPACE,dep,kobiet,False,False,False
plac,plac,SUBST,NOUN,nmod,system,False,False,False
przy,przy,PREP,ADP,case,filuś,True,False,False
oławskiej,oławski,ADJ,ADJ,amod,filuś,False,False,False
filuś,filuś,SUBST,NOUN,nmod,plac,False,False,False
-,-,SUBST,PUNCT,punct,wybieg,False,True,False
wybieg,wybieg,SUBST,NOUN,nmod,plac,False,False,False
dla,dla,PREP,ADP,case,psów,True,False,False
psów,pies,SUBST,NOUN,nmod,wybieg,False,False,False
budowa,budowa,SUBST,NOUN,conj,sos,False,False,False
najazdu,najazd,SUBST,NOUN,nmod:arg,budowa,False,False,False
inspekcyjnego,inspekcyjny,ADJ,ADJ,amod,najazdu,False,False,False
dla,dla,PREP,ADP,case,samochodów,True,False,False
samochodów,samochód,SUBST,NOUN,nmod,najazdu,False,False,False
osobowych,osobowy,ADJ,ADJ,amod,samochodów,False,False,False
boiska,boisko,SUBST,NOUN,nmod,samochodów,False,False,False
dla,dla,PREP,ADP,case,warszawy,True,False,False
warszawy,warszawa,SUBST,PROPN,nmod,najazdu,False,False,False
-,-,INTERP,PUNCT,punct,warszawska,False,True,False
warszawska,warszawski,ADJ,ADJ,amod,street,False,False,False
63,63,NUM,ADJ,nummod,street,False,False,True
street,street,SUBST,PROPN,conj,sos,False,False,False
workout'owa,workout'owa,SUBST,PUNCT,punct,street,False,False,False
ścieżka,ścieżek,SUBST,NOUN,ROOT,ścieżka,False,False,False
zdrowia,zdrowie,SUBST,NOUN,nmod:arg,ścieżka,False,False,False
w,w,PREP,ADP,case,lesie,True,False,False
lesie,las,SUBST,NOUN,nmod,ścieżka,False,False,False
bielańskim,bielański,ADJ,ADJ,amod,lesie,False,False,False
poziomkowe,poziomkowy,ADJ,ADJ,amod,pola,False,False,False
pola,pole,SUBST,NOUN,nmod,ścieżka,False,False,False
 , ,_SP,SPACE,dep,pola,False,False,False
kaczkomaty,kaczkomaty,SUBST,NOUN,nmod,pola,False,False,False
na,na,PREP,ADP,case,forcie,True,False,False
forcie,forta,SUBST,NOUN,nmod,pola,False,False,False
bema,bema,SUBST,ADJ,amod,forcie,False,False,False
remont,remonta,SUBST,NOUN,nmod,forcie,False,False,False
chodnika,chodnik,SUBST,NOUN,nmod:arg,remont,False,False,False
przy,przy,PREP,ADP,case,przedszkolu,True,False,False
przedszkolu,przedszkole,SUBST,NOUN,nmod,ścieżka,False,False,False
315,315,NUM,X,amod,przedszkolu,False,False,True
grzeszczyka,grzeszczyka,SUBST,NOUN,nmod:flat,315,False,False,False
2,2,NUM,NUM,nummod,wilanów,False,False,True
wilanów,wilanów,SUBST,NOUN,flat,grzeszczyka,False,False,False
for,for,SUBST,CCONJ,case,kids,False,False,False
kids,kids,SUBST,SYM,nmod,ścieżka,False,False,False
więcej,więcej,NUM,DET,det:numgov,zieleni,True,False,False
zieleni,zieleń,SUBST,NOUN,nmod,ścieżka,False,False,False
na,na,PREP,ADP,case,rakowcu,True,False,False
rakowcu,rakowcu,SUBST,NOUN,nmod,zieleni,False,False,False
!,!,INTERP,PUNCT,punct,ścieżka,False,True,False
aktywny,aktywny,ADJ,ADJ,amod,senior,False,False,False
senior,seniora,SUBST,NOUN,nsubj,pij,False,False,False
-,-,INTERP,PUNCT,punct,zajęcia,False,True,False
różnorodne,różnorodny,ADJ,ADJ,amod,zajęcia,False,False,False
zajęcia,zajęcie,SUBST,NOUN,conj,senior,False,False,False
i,i,CONJ,CCONJ,cc,spotkania,True,False,False
spotkania,spotkanie,SUBST,NOUN,conj,zajęcia,False,False,False
dla,dla,PREP,ADP,case,osób,True,False,False
osób,osoba,SUBST,NOUN,nmod,zajęcia,False,False,False
50,50,NUM,NUM,nmod,osób,False,False,True
+,+,INTERP,NOUN,parataxis:insert,senior,False,False,False
letnie,letni,ADJ,ADJ,amod,koncerty,False,False,False
koncerty,koncert,SUBST,NOUN,conj,senior,False,False,False
muzyki,muzyka,SUBST,NOUN,nmod,koncerty,False,False,False
filmowej,filmowy,ADJ,ADJ,amod,ławka,False,False,False
ławka,ławka,SUBST,NOUN,nmod,koncerty,False,False,False
(,(,INF,PUNCT,punct,róg,False,True,False
róg,róg,SUBST,NOUN,nmod,ławka,False,False,False
mierosławskiego,mierosławskiego,ADJ,ADJ,amod,róg,False,False,False
i,i,CONJ,CCONJ,cc,czarnieckiego,True,False,False
czarnieckiego,czarniecki,SUBST,ADJ,conj,mierosławskiego,False,False,False
),),INTERP,PUNCT,punct,róg,False,True,False
śródmieście,śródmieście,SUBST,NOUN,nmod,senior,False,False,False
południowe,południowy,ADJ,ADJ,amod,śródmieście,False,False,False
przyjazne,przyjazny,ADJ,ADJ,amod,ptakom,False,False,False
ptakom,ptak,SUBST,NOUN,nmod,śródmieście,False,False,False
i,i,CONJ,CCONJ,cc,pszczołom,True,False,False
pszczołom,pszczoła,SUBST,NOUN,conj,ptakom,False,False,False
pij,pić,SUBST,VERB,ROOT,pij,False,False,False
",",",",INTERP,PUNCT,punct,warszawo,False,True,False
